Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,
ZAF,1970-01-01,1970-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1970,1970,LCU,0.9896071184,X
ZAF,1971-01-01,1971-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1971,1971,LCU,1.0487886617,X
ZAF,1972-01-01,1972-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1972,1972,LCU,1.1643296982,X
ZAF,1973-01-01,1973-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1973,1973,LCU,1.3777335592,X
ZAF,1974-01-01,1974-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1974,1974,LCU,1.5968069344,X
ZAF,1975-01-01,1975-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1975,1975,LCU,1.7671954452,X
ZAF,1976-01-01,1976-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1976,1976,LCU,1.9512816201,X
ZAF,1977-01-01,1977-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1977,1977,LCU,2.1692111159,X
ZAF,1978-01-01,1978-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1978,1978,LCU,2.4225678191,X
ZAF,1979-01-01,1979-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1979,1979,LCU,2.7891155541,X
ZAF,1980-01-01,1980-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1980,1980,LCU,3.4840133241,X
ZAF,1981-01-01,1981-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1981,1981,LCU,3.8298806007,X
ZAF,1982-01-01,1982-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1982,1982,LCU,4.3636273337,X
ZAF,1983-01-01,1983-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1983,1983,LCU,5.0866296726,X
ZAF,1984-01-01,1984-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1984,1984,LCU,5.6725928750,X
ZAF,1985-01-01,1985-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1985,1985,LCU,6.6256201511,X
ZAF,1986-01-01,1986-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1986,1986,LCU,7.7560658710,X
ZAF,1987-01-01,1987-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1987,1987,LCU,8.8805017798,X
ZAF,1988-01-01,1988-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1988,1988,LCU,10.2288472354,X
ZAF,1989-01-01,1989-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1989,1989,LCU,11.9942231924,X
ZAF,1990-01-01,1990-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1990,1990,LCU,13.8559080844,X
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1991,1991,LCU,16.0350265334,X
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1992,1992,LCU,18.3715145488,X
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1993,1993,LCU,20.7759002413,X
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1994,1994,LCU,22.8144704400,X
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1995,1995,LCU,25.2871756307,X
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1996,1996,LCU,27.3157351073,X
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1997,1997,LCU,29.5385347299,X
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1998,1998,LCU,31.9239895116,X
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",1999,1999,LCU,34.1231801873,X
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2000,2000,LCU,37.2564359092,X
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2001,2001,LCU,40.1626148666,X
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2002,2002,LCU,45.1981866122,X
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2003,2003,LCU,48.0889557726,X
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2004,2004,LCU,50.9945729968,X
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2005,2005,LCU,53.8487442362,X
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2006,2006,LCU,57.1144752951,X
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2007,2007,LCU,61.8240007311,X
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2008,2008,LCU,66.6773893988,X
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2009,2009,LCU,72.4536794047,X
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2010,2010,LCU,76.8939546200,X
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2011,2011,LCU,81.1531541567,X
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2012,2012,LCU,84.9553469195,X
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2013,2013,LCU,89.9202320337,X
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2014,2014,LCU,94.7458428168,X
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2015,2015,LCU,100.0000000000,X
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2016,2016,LCU,106.9521721500,X
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2017,2017,LCU,112.8060088911,X
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2018,2018,LCU,117.0314446375,X
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2019,2019,LCU,122.4594584025,X
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2020,2020,LCU,129.4306042593,X
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2021,2021,LCU,137.4799157023,X
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,22024,GDP Deflator,6180,"Value Local Currency, 2015 prices",2022,2022,LCU,144.4285530227,E
ZAF,1970-01-01,1970-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1970,1970,USD,17.6768532892,X
ZAF,1971-01-01,1971-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1971,1971,USD,18.7095973143,X
ZAF,1972-01-01,1972-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1972,1972,USD,19.3255039908,X
ZAF,1973-01-01,1973-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1973,1973,USD,25.3306099803,X
ZAF,1974-01-01,1974-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1974,1974,USD,29.9841631137,X
ZAF,1975-01-01,1975-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1975,1975,USD,30.4899095078,X
ZAF,1976-01-01,1976-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1976,1976,USD,28.6307073939,X
ZAF,1977-01-01,1977-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1977,1977,USD,31.8283368710,X
ZAF,1978-01-01,1978-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1978,1978,USD,35.5457816314,X
ZAF,1979-01-01,1979-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1979,1979,USD,42.2626809446,X
ZAF,1980-01-01,1980-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1980,1980,USD,57.0754489224,X
ZAF,1981-01-01,1981-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1981,1981,USD,55.6818076265,X
ZAF,1982-01-01,1982-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1982,1982,USD,51.2750116967,X
ZAF,1983-01-01,1983-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1983,1983,USD,58.2532595146,X
ZAF,1984-01-01,1984-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1984,1984,USD,49.0593941962,X
ZAF,1985-01-01,1985-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1985,1985,USD,37.9309812221,X
ZAF,1986-01-01,1986-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1986,1986,USD,43.3075435286,X
ZAF,1987-01-01,1987-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1987,1987,USD,55.6502226875,X
ZAF,1988-01-01,1988-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1988,1988,USD,57.4053312265,X
ZAF,1989-01-01,1989-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1989,1989,USD,58.3500886727,X
ZAF,1990-01-01,1990-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1990,1990,USD,68.3280446969,X
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1991,1991,USD,74.0914365862,X
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1992,1992,USD,82.1878401061,X
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1993,1993,USD,81.1197178272,X
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1994,1994,USD,81.9782550594,X
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1995,1995,USD,88.9522374171,X
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1996,1996,USD,81.0633337028,X
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1997,1997,USD,81.7889015171,X
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1998,1998,USD,73.6785525761,X
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",1999,1999,USD,71.2622024345,X
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2000,2000,USD,68.4962606871,X
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2001,2001,USD,59.5215778376,X
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2002,2002,USD,54.7096479192,X
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2003,2003,USD,81.1082627239,X
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2004,2004,USD,100.7224774525,X
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2005,2005,USD,108.0385175500,X
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2006,2006,USD,107.6149082977,X
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2007,2007,USD,111.9612897450,X
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2008,2008,USD,102.9789618739,X
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2009,2009,USD,109.0945285772,X
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2010,2010,USD,134.0055877805,X
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2011,2011,USD,142.5986286716,X
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2012,2012,USD,132.0272279508,X
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2013,2013,USD,118.8274844932,X
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2014,2014,USD,111.3880056467,X
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2015,2015,USD,100.0000000000,X
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2016,2016,USD,92.7689646362,X
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2017,2017,USD,107.9426773771,X
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2018,2018,USD,112.7714020858,X
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2019,2019,USD,108.1399213612,X
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2020,2020,USD,100.3332863171,X
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2021,2021,USD,118.6910437188,X
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,22024,GDP Deflator,6179,"Value US$, 2015 prices",2022,2022,USD,112.6663262807,E
ZAF,1970-01-01,1970-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1970,1970,LCU,1.5806750270,X
ZAF,1971-01-01,1971-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1971,1971,LCU,1.6646688914,X
ZAF,1972-01-01,1972-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1972,1972,LCU,1.8212085879,X
ZAF,1973-01-01,1973-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1973,1973,LCU,2.0240945581,X
ZAF,1974-01-01,1974-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1974,1974,LCU,2.3147038119,X
ZAF,1975-01-01,1975-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1975,1975,LCU,2.7854034527,X
ZAF,1976-01-01,1976-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1976,1976,LCU,3.2615540657,X
ZAF,1977-01-01,1977-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1977,1977,LCU,3.5774104112,X
ZAF,1978-01-01,1978-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1978,1978,LCU,3.9829177441,X
ZAF,1979-01-01,1979-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1979,1979,LCU,4.5494291368,X
ZAF,1980-01-01,1980-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1980,1980,LCU,5.1887656998,X
ZAF,1981-01-01,1981-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1981,1981,LCU,5.8479407508,X
ZAF,1982-01-01,1982-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1982,1982,LCU,6.7934513186,X
ZAF,1983-01-01,1983-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1983,1983,LCU,7.6336406658,X
ZAF,1984-01-01,1984-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1984,1984,LCU,8.3613989438,X
ZAF,1985-01-01,1985-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1985,1985,LCU,9.8685879575,X
ZAF,1986-01-01,1986-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1986,1986,LCU,12.2243969002,X
ZAF,1987-01-01,1987-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1987,1987,LCU,13.6816544387,X
ZAF,1988-01-01,1988-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1988,1988,LCU,15.8693698288,X
ZAF,1989-01-01,1989-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1989,1989,LCU,18.6178313207,X
ZAF,1990-01-01,1990-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1990,1990,LCU,20.7993150822,X
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1991,1991,LCU,23.0532176040,X
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1992,1992,LCU,24.8889562685,X
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1993,1993,LCU,26.8949662668,X
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1994,1994,LCU,28.6166181721,X
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1995,1995,LCU,30.9492494174,X
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1996,1996,LCU,32.1968838819,X
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1997,1997,LCU,34.5202204791,X
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1998,1998,LCU,36.5953458337,X
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",1999,1999,LCU,38.9567666955,X
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2000,2000,LCU,41.3647988889,X
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2001,2001,LCU,44.4533962509,X
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2002,2002,LCU,48.9546743262,X
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2003,2003,LCU,50.8255845509,X
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2004,2004,LCU,51.6609775569,X
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2005,2005,LCU,54.1734159555,X
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2006,2006,LCU,59.1755058265,X
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2007,2007,LCU,64.9837962161,X
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2008,2008,LCU,72.8411906946,X
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2009,2009,LCU,75.3037745250,X
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2010,2010,LCU,77.2180901023,X
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2011,2011,LCU,79.8022327867,X
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2012,2012,LCU,84.6582721080,X
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2013,2013,LCU,90.2915795956,X
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,22025,Gross Fixed Capital Formation Deflator,6180,"Value Local Currency, 2015 prices",2014,2014,LCU,96.3096988378,X
